                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                0.75861,                0.62315,                 1.0452,                0.90945,                0.50121,                 0.5682,                0.43726,                 1.8444,                 1.5102,                0.95377,              0.0017426,              0.0017426,              0.0017426
                     28,                0.78031,                0.60655,                 1.0354,                0.94475,                0.49689,                0.55892,                0.40759,                 1.9346,                 1.5207,                0.96759,              0.0017327,              0.0017327,              0.0017327
                     29,                 0.7656,                0.61047,                 1.0444,                0.86199,                 0.5293,                0.56885,                0.43168,                 1.9089,                 1.5347,                0.93476,              0.0017228,              0.0017228,              0.0017228
                     30,                0.74278,                0.57671,                 1.0286,                0.94595,                0.50847,                0.57864,                 0.4251,                 1.8451,                 1.3559,                0.95002,              0.0017129,              0.0017129,              0.0017129
                     31,                0.75972,                0.60055,                 1.0334,                0.83372,                0.50121,                0.55135,                0.42355,                 2.0131,                 1.4541,                0.96992,               0.001703,               0.001703,               0.001703
                     32,                0.73907,                0.57976,                 1.0292,                 0.9297,                0.50363,                0.56282,                0.41921,                  1.795,                 1.4412,                0.94947,              0.0016931,              0.0016931,              0.0016931
                     33,                0.74529,                0.56734,                 1.0212,                0.89225,                0.51332,                0.58258,                0.43962,                  1.872,                 1.4097,                0.95104,              0.0016832,              0.0016832,              0.0016832
                     34,                0.72066,                0.55984,                   1.01,                0.91227,                0.50353,                0.55787,                0.42055,                 1.9368,                 1.5483,                0.95435,              0.0016733,              0.0016733,              0.0016733
                     35,                0.74075,                0.57927,                 1.0317,                0.88124,                0.52104,                0.57478,                0.44029,                 1.8048,                 1.5139,                0.93976,              0.0016634,              0.0016634,              0.0016634
                     36,                0.75177,                0.57447,                 1.0176,                0.89163,                0.50847,                0.57183,                0.43356,                 1.7524,                 1.3876,                0.93254,              0.0016535,              0.0016535,              0.0016535
                     37,                0.74617,                0.57158,                 1.0386,                0.85642,                0.51332,                0.55768,                0.42966,                 1.9016,                 1.6146,                0.92834,              0.0016436,              0.0016436,              0.0016436
                     38,                0.71818,                0.55084,                 1.0226,                 0.8774,                0.52058,                0.57455,                0.42919,                 1.8149,                 1.4235,                0.95707,              0.0016337,              0.0016337,              0.0016337
                     39,                0.72472,                0.56675,                 1.0205,                0.92065,                 0.5057,                0.55562,                0.41414,                 1.8928,                  1.611,                0.92776,              0.0016238,              0.0016238,              0.0016238
                     40,                0.76274,                0.56947,                 1.0406,                0.87038,                0.52542,                0.57876,                0.43266,                 1.8516,                 1.4856,                 0.9299,              0.0016139,              0.0016139,              0.0016139
                     41,                0.71419,                0.56108,                  1.014,                 0.9203,                0.50363,                0.57023,                0.43758,                 1.8684,                 1.4676,                0.93537,               0.001604,               0.001604,               0.001604
                     42,                0.74095,                0.55194,                 1.0267,                0.92232,                0.51816,                0.57876,                0.44391,                  1.844,                 1.3995,                0.94186,              0.0015941,              0.0015941,              0.0015941
                     43,                0.69275,                0.55742,                  1.003,                0.93055,                0.51332,                0.57936,                0.43658,                 1.7713,                 1.5019,                0.93661,              0.0015842,              0.0015842,              0.0015842
                     44,                0.71841,                0.53864,                 1.0132,                0.92582,                0.51377,                0.58375,                0.44049,                 1.6857,                 1.4037,                 0.9095,              0.0015743,              0.0015743,              0.0015743
                     45,                0.70274,                0.54238,                0.99861,                0.90207,                0.51297,                0.56715,                0.43667,                 1.8119,                 1.4419,                0.90195,              0.0015644,              0.0015644,              0.0015644
                     46,                0.71287,                0.52985,                 1.0159,                0.93181,                0.50363,                0.57278,                0.42357,                  1.786,                 1.4172,                0.93394,              0.0015545,              0.0015545,              0.0015545
                     47,                0.70247,                0.55224,                 0.9998,                 0.8141,                0.53017,                0.57949,                0.43684,                 1.7958,                 1.3535,                0.94318,              0.0015446,              0.0015446,              0.0015446
                     48,                0.70338,                0.52201,                 1.0024,                0.87773,                0.53995,                0.60586,                0.45912,                 1.7667,                 1.3372,                0.92231,              0.0015347,              0.0015347,              0.0015347
                     49,                0.71408,                 0.5216,                 1.0044,                0.93315,                0.52058,                0.58275,                0.43957,                  1.746,                 1.4273,                0.90177,              0.0015248,              0.0015248,              0.0015248
                     50,                0.70417,                0.51224,                 1.0053,                0.94196,                0.51086,                0.56568,                0.43436,                 1.7952,                 1.3566,                0.92004,              0.0015149,              0.0015149,              0.0015149
                     51,                0.70802,                0.53208,                 1.0078,                0.91732,                0.50847,                0.57241,                0.44437,                 1.8193,                 1.2931,                0.95022,               0.001505,               0.001505,               0.001505
                     52,                0.68889,                0.50411,                0.99329,                0.86511,                0.52542,                0.57707,                 0.4405,                 1.8195,                 1.3251,                0.95771,              0.0014951,              0.0014951,              0.0014951
                     53,                0.69082,                 0.5117,                0.99911,                0.88929,                  0.523,                0.58483,                0.45178,                 1.8915,                 1.3588,                0.93607,              0.0014852,              0.0014852,              0.0014852
                     54,                0.69017,                0.51421,                0.99813,                0.85844,                0.51392,                0.58457,                0.44582,                 1.7689,                 1.2642,                0.91038,              0.0014753,              0.0014753,              0.0014753
                     55,                0.67907,                0.49777,                0.98738,                0.84143,                0.56659,                  0.607,                0.44872,                 1.7083,                 1.2755,                0.91715,              0.0014654,              0.0014654,              0.0014654
                     56,                0.70431,                0.52238,                  1.012,                0.90578,                  0.523,                 0.5878,                0.44521,                 1.8296,                   1.35,                0.92253,              0.0014555,              0.0014555,              0.0014555
                     57,                0.72609,                0.51818,                0.99785,                0.93064,                0.51982,                0.58524,                0.44191,                 1.7934,                 1.3534,                0.90923,              0.0014456,              0.0014456,              0.0014456
                     58,                0.71622,                 0.5268,                 1.0078,                0.92342,                0.51574,                0.58602,                0.44719,                 1.7436,                 1.2983,                0.90991,              0.0014357,              0.0014357,              0.0014357
                     59,                0.67819,                0.48023,                0.99828,                0.87581,                0.53027,                0.59391,                0.45673,                 1.7299,                 1.3301,                 0.9226,              0.0014258,              0.0014258,              0.0014258
                     60,                0.68373,                0.49445,                 0.9939,                0.87653,                0.54722,                0.59276,                0.44541,                 1.7284,                 1.3298,                0.94568,              0.0014159,              0.0014159,              0.0014159
                     61,                 0.6769,                0.49257,                0.99368,                0.91004,                 0.5389,                0.58836,                0.45475,                 1.7936,                 1.3605,                0.92591,               0.001406,               0.001406,               0.001406
                     62,                0.66718,                0.48276,                0.98542,                0.88309,                0.54237,                0.57312,                0.44367,                 1.7897,                 1.6069,                0.93331,              0.0013961,              0.0013961,              0.0013961
                     63,                 0.6879,                0.49054,                 0.9905,                0.92907,                0.50847,                0.57903,                0.44379,                 1.7767,                  1.276,                0.90005,              0.0013862,              0.0013862,              0.0013862
                     64,                0.65092,                0.47861,                0.99118,                0.83004,                0.54394,                0.58448,                0.45193,                  1.814,                  1.282,                0.90876,              0.0013763,              0.0013763,              0.0013763
                     65,                0.65944,                  0.463,                0.99067,                0.94521,                 0.5109,                0.58892,                0.45346,                 1.7749,                 1.2751,                 0.9265,              0.0013664,              0.0013664,              0.0013664
                     66,                0.67188,                0.46227,                 0.9898,                0.82072,                0.55932,                 0.5937,                0.45665,                 1.7269,                 1.2691,                0.91686,              0.0013565,              0.0013565,              0.0013565
                     67,                0.66639,                0.47219,                0.98405,                0.94608,                 0.5098,                0.59439,                0.44884,                 1.7449,                 1.3227,                0.90341,              0.0013466,              0.0013466,              0.0013466
                     68,                0.66176,                0.47212,                0.97646,                0.84162,                0.54964,                0.60476,                0.45566,                  1.745,                 1.2574,                0.90552,              0.0013367,              0.0013367,              0.0013367
                     69,                0.68071,                0.48887,                0.98715,                0.88249,                0.52735,                0.58918,                0.45133,                 1.7456,                 1.3687,                0.90259,              0.0013268,              0.0013268,              0.0013268
                     70,                0.65633,                0.45989,                0.98858,                0.87026,                0.53995,                 0.5947,                0.45269,                 1.7001,                 1.4723,                  0.881,              0.0013169,              0.0013169,              0.0013169
                     71,                0.66052,                0.48486,                 0.9804,                0.91478,                0.51574,                0.57877,                0.44173,                 1.7779,                  1.234,                0.89881,               0.001307,               0.001307,               0.001307
                     72,                0.64657,                0.47455,                0.97854,                0.91668,                0.51574,                0.58704,                 0.4504,                 1.7672,                 1.2376,                0.88706,              0.0012971,              0.0012971,              0.0012971
                     73,                0.63546,                0.44189,                0.97324,                0.87398,                0.53736,                0.59977,                0.46738,                 1.6933,                 1.1857,                0.89563,              0.0012872,              0.0012872,              0.0012872
                     74,                0.65076,                0.47049,                0.97344,                0.91045,                0.52058,                0.59034,                0.45266,                 1.7339,                 1.3852,                0.89335,              0.0012773,              0.0012773,              0.0012773
                     75,                 0.6539,                0.45313,                0.96202,                0.93805,                0.51332,                0.60176,                0.47115,                 1.7193,                  1.227,                0.89795,              0.0012674,              0.0012674,              0.0012674
                     76,                0.66877,                0.48974,                0.98535,                 0.9264,                0.51816,                0.59379,                0.45364,                 1.7295,                 1.2273,                0.87404,              0.0012575,              0.0012575,              0.0012575
                     77,                0.64673,                0.47601,                0.97681,                0.90583,                0.53027,                0.57946,                0.44473,                 1.8064,                  1.356,                0.89295,              0.0012476,              0.0012476,              0.0012476
                     78,                0.65333,                0.46167,                0.97298,                0.90857,                0.52936,                0.59438,                0.45505,                 1.8264,                 1.1765,                0.88165,              0.0012377,              0.0012377,              0.0012377
                     79,                 0.6533,                0.46769,                0.97988,                0.89865,                0.53753,                0.60583,                 0.4572,                 1.7332,                 1.2467,                0.88529,              0.0012278,              0.0012278,              0.0012278
                     80,                0.62342,                0.45011,                0.96406,                0.87904,                0.54722,                0.60084,                0.45543,                  1.803,                 1.1979,                0.89861,              0.0012179,              0.0012179,              0.0012179
                     81,                0.64901,                0.44187,                0.97752,                0.85568,                0.54552,                0.60623,                0.46068,                 1.7397,                 1.1651,                0.87831,               0.001208,               0.001208,               0.001208
                     82,                0.64632,                0.45246,                0.97072,                0.91413,                  0.523,                0.58066,                0.45117,                 1.8983,                 1.2144,                0.90208,              0.0011981,              0.0011981,              0.0011981
                     83,                0.62514,                0.43604,                0.96863,                0.94447,                0.52058,                0.60544,                0.45989,                 1.8398,                 1.1328,                0.89992,              0.0011882,              0.0011882,              0.0011882
                     84,                0.64185,                0.44359,                0.96887,                0.86727,                0.55932,                0.60575,                0.45262,                 1.8235,                 1.1974,                0.90574,              0.0011783,              0.0011783,              0.0011783
                     85,                0.62067,                0.43877,                0.96713,                0.92419,                0.53027,                0.61341,                0.46724,                 1.7565,                 1.1936,                0.88833,              0.0011684,              0.0011684,              0.0011684
                     86,                0.63005,                0.43105,                0.96172,                0.89081,                0.53511,                0.59314,                0.45493,                 1.7222,                 1.2302,                0.87646,              0.0011585,              0.0011585,              0.0011585
                     87,                0.62925,                0.43993,                0.95727,                0.84731,                0.57143,                0.60332,                0.45765,                 1.7128,                 1.1654,                0.85851,              0.0011486,              0.0011486,              0.0011486
                     88,                 0.6418,                0.43283,                0.97523,                0.86129,                0.54964,                0.60441,                0.45487,                 1.7601,                  1.227,                0.86043,              0.0011387,              0.0011387,              0.0011387
                     89,                0.65176,                0.44634,                0.97136,                0.83279,                0.55448,                0.59813,                0.45737,                 1.7894,                  1.104,                 0.8677,              0.0011288,              0.0011288,              0.0011288
                     90,                0.63081,                0.43975,                0.96484,                0.91616,                0.52919,                0.59954,                0.46107,                 1.7673,                  1.157,                0.87111,              0.0011189,              0.0011189,              0.0011189
                     91,                0.63463,                0.44499,                0.96762,                  0.882,                0.54294,                0.60072,                0.45766,                 1.7381,                  1.302,                0.88196,               0.001109,               0.001109,               0.001109
                     92,                0.63086,                0.42424,                 0.9574,                0.86552,                0.54544,                0.61189,                0.46616,                 1.7139,                 1.1712,                0.88633,              0.0010991,              0.0010991,              0.0010991
                     93,                0.60663,                0.42879,                0.97174,                0.89541,                0.53895,                0.60607,                0.45859,                  1.728,                  1.179,                0.87913,              0.0010892,              0.0010892,              0.0010892
                     94,                0.60455,                0.40333,                0.95688,                0.86584,                0.54722,                0.61461,                0.46607,                 1.7451,                 1.1741,                0.87038,              0.0010793,              0.0010793,              0.0010793
                     95,                0.63221,                0.43014,                0.95963,                0.88188,                0.56416,                0.62742,                0.46757,                 1.6823,                 1.1062,                0.85746,              0.0010694,              0.0010694,              0.0010694
                     96,                 0.6309,                0.42351,                0.97006,                0.86049,                 0.5569,                0.61425,                0.46751,                 1.7233,                 1.0785,                0.86724,              0.0010595,              0.0010595,              0.0010595
                     97,                0.59703,                0.41332,                0.95461,                0.81746,                0.56385,                0.60654,                0.46248,                 1.7566,                 1.1778,                0.89153,              0.0010496,              0.0010496,              0.0010496
                     98,                0.61898,                0.42885,                 0.9648,                0.86223,                0.54964,                0.61592,                0.46606,                 1.6529,                 1.1479,                 0.8738,              0.0010397,              0.0010397,              0.0010397
                     99,                 0.6384,                0.43005,                0.96641,                0.86665,                 0.5569,                 0.6014,                0.46888,                 1.6361,                 1.1493,                0.87856,              0.0010298,              0.0010298,              0.0010298
                    100,                0.61772,                0.42216,                0.96587,                0.89761,                0.53511,                0.61197,                0.45816,                 1.6784,                 1.1314,                0.86633,              0.0010199,              0.0010199,              0.0010199
                    101,                 0.6056,                0.41518,                0.95935,                0.83483,                 0.5569,                0.60649,                 0.4622,                 1.6872,                  1.268,                0.86135,                0.00101,                0.00101,                0.00101
                    102,                0.60773,                0.43066,                0.95833,                0.88756,                0.53511,                0.59982,                0.46252,                 1.7465,                 1.1833,                0.86616,              0.0010001,              0.0010001,              0.0010001
                    103,                0.62277,                0.41911,                0.95596,                0.84549,                0.55448,                0.60934,                0.46501,                 1.7138,                 1.1137,                0.87581,              0.0009902,              0.0009902,              0.0009902
                    104,                0.60091,                0.41351,                0.95891,                0.82569,                0.57347,                0.61303,                0.47056,                 1.7156,                 1.1347,                0.86869,              0.0009803,              0.0009803,              0.0009803
                    105,                0.61823,                0.41262,                 0.9593,                0.86985,                 0.5569,                0.61911,                0.47044,                   1.71,                 1.0771,                0.85677,              0.0009704,              0.0009704,              0.0009704
                    106,                0.60101,                0.40519,                0.94849,                0.85894,                  0.575,                0.61162,                0.45395,                 1.7424,                 1.1656,                0.85469,              0.0009605,              0.0009605,              0.0009605
                    107,                0.60885,                0.39388,                0.94198,                0.85596,                0.56416,                0.61795,                0.47034,                 1.7209,                 1.0649,                0.85653,              0.0009506,              0.0009506,              0.0009506
                    108,                0.58951,                0.40164,                0.94497,                0.85894,                 0.5569,                0.61693,                0.47084,                  1.711,                 1.1508,                0.86482,              0.0009407,              0.0009407,              0.0009407
                    109,                 0.5943,                0.38974,                0.95054,                0.87529,                 0.5438,                0.60791,                0.46241,                 1.7377,                 1.1068,                0.85587,              0.0009308,              0.0009308,              0.0009308
                    110,                0.55692,                0.37321,                0.93601,                0.85105,                0.56174,                0.60837,                0.46582,                 1.7149,                 1.0987,                0.86447,              0.0009209,              0.0009209,              0.0009209
                    111,                0.58957,                 0.4049,                0.94464,                0.86553,                0.56659,                0.61823,                0.47475,                 1.7221,                 1.0463,                0.84756,               0.000911,               0.000911,               0.000911
                    112,                0.58989,                0.38842,                0.95318,                0.84148,                0.55448,                0.60538,                0.46364,                 1.6977,                 1.1984,                0.84693,              0.0009011,              0.0009011,              0.0009011
                    113,                0.60381,                0.40187,                0.95539,                0.85274,                0.54685,                0.61449,                0.47158,                 1.7313,                 1.1103,                0.84342,              0.0008912,              0.0008912,              0.0008912
                    114,                0.61128,                0.41437,                0.95356,                0.85746,                0.56808,                0.60774,                0.46967,                  1.719,                 1.1724,                 0.8542,              0.0008813,              0.0008813,              0.0008813
                    115,                0.56657,                0.37528,                0.94435,                0.87361,                0.56174,                0.63289,                 0.4761,                 1.7425,                 1.1478,                0.84731,              0.0008714,              0.0008714,              0.0008714
                    116,                0.57179,                0.38793,                0.94663,                0.86103,                0.56901,                0.61241,                0.46765,                 1.6949,                 1.0856,                0.84456,              0.0008615,              0.0008615,              0.0008615
                    117,                0.59204,                0.39235,                0.95421,                0.85043,                0.56446,                0.62488,                 0.4724,                 1.6755,                 1.0675,                0.84895,              0.0008516,              0.0008516,              0.0008516
                    118,                0.58519,                0.39376,                0.94193,                0.88101,                0.55575,                0.61937,                0.46998,                 1.7728,                 1.0462,                0.84693,              0.0008417,              0.0008417,              0.0008417
                    119,                 0.5892,                0.37694,                0.94848,                0.92857,                0.52785,                0.60995,                0.46195,                  1.791,                 1.0851,                0.84945,              0.0008318,              0.0008318,              0.0008318
                    120,                  0.582,                0.38142,                0.94849,                0.86538,                0.56416,                0.61595,                0.46649,                  1.734,                 1.0991,                0.84785,              0.0008219,              0.0008219,              0.0008219
                    121,                0.57894,                0.39759,                0.94918,                0.88869,                0.53269,                0.60672,                0.46594,                 1.7518,                 1.0896,                 0.8555,               0.000812,               0.000812,               0.000812
                    122,                0.57801,                0.39517,                0.93757,                0.85531,                0.56174,                0.62382,                0.46727,                 1.7009,                 1.1017,                 0.8529,              0.0008021,              0.0008021,              0.0008021
                    123,                0.57919,                0.38942,                 0.9474,                 0.8566,                0.56411,                0.60978,                0.46789,                  1.711,                 1.1306,                0.85675,              0.0007922,              0.0007922,              0.0007922
                    124,                0.57787,                0.38016,                0.94328,                0.86956,                0.54879,                0.61794,                0.46603,                 1.6993,                  1.106,                0.86136,              0.0007823,              0.0007823,              0.0007823
                    125,                0.56872,                0.37648,                0.93751,                0.85026,                0.56372,                0.60558,                0.45765,                 1.6829,                 1.1768,                0.85179,              0.0007724,              0.0007724,              0.0007724
                    126,                0.55864,                0.37168,                0.92453,                0.85095,                0.55206,                0.61654,                0.46918,                 1.7122,                 1.0977,                0.85149,              0.0007625,              0.0007625,              0.0007625
                    127,                0.58106,                0.39232,                0.93543,                 0.8687,                0.55932,                0.62068,                0.46835,                  1.658,                 1.2541,                0.85296,              0.0007526,              0.0007526,              0.0007526
                    128,                0.57314,                0.36674,                0.93077,                0.89606,                0.53753,                0.60576,                0.46617,                 1.7411,                 1.1618,                0.86397,              0.0007427,              0.0007427,              0.0007427
                    129,                0.55994,                 0.3673,                0.93177,                0.87311,                0.54722,                0.61486,                0.46714,                 1.7181,                 1.0715,                0.85645,              0.0007328,              0.0007328,              0.0007328
                    130,                 0.5738,                0.38932,                0.93734,                0.83995,                0.56416,                0.62031,                0.46358,                 1.6376,                 1.1733,                 0.8444,              0.0007229,              0.0007229,              0.0007229
                    131,                0.56435,                0.37578,                0.92493,                0.89607,                0.53753,                0.61897,                0.47107,                 1.7243,                  1.054,                0.84307,               0.000713,               0.000713,               0.000713
                    132,                 0.5704,                0.36935,                0.93913,                 0.8515,                0.56925,                0.62282,                0.46099,                  1.679,                 1.1272,                0.84274,              0.0007031,              0.0007031,              0.0007031
                    133,                0.57799,                0.37059,                0.93922,                0.85568,                0.57423,                0.61571,                0.46408,                 1.6938,                 1.1014,                0.86092,              0.0006932,              0.0006932,              0.0006932
                    134,                0.55121,                0.37743,                0.93019,                0.83653,                0.58235,                0.62363,                0.47312,                 1.6489,                 1.0871,                0.84915,              0.0006833,              0.0006833,              0.0006833
                    135,                0.55939,                0.38121,                0.93414,                0.91863,                0.52785,                0.60328,                0.46287,                 1.6798,                 1.1663,                0.84553,              0.0006734,              0.0006734,              0.0006734
                    136,                0.56709,                0.37278,                0.93587,                0.91266,                0.54479,                0.61286,                0.46297,                 1.6966,                 1.1071,                 0.8532,              0.0006635,              0.0006635,              0.0006635
                    137,                0.56135,                 0.3586,                0.92791,                0.87213,                 0.5569,                0.61633,                0.47077,                 1.6797,                 1.0931,                0.84068,              0.0006536,              0.0006536,              0.0006536
                    138,                0.52928,                0.34079,                0.92407,                0.84668,                0.56159,                0.61632,                0.47484,                 1.6566,                0.99606,                0.83779,              0.0006437,              0.0006437,              0.0006437
                    139,                0.55561,                0.36947,                0.93021,                 0.9128,                0.54479,                0.62601,                0.47733,                 1.6696,                 1.0238,                0.84042,              0.0006338,              0.0006338,              0.0006338
                    140,                0.56714,                0.37357,                0.93818,                0.83238,                0.57869,                0.62984,                0.47644,                 1.6364,                 1.0598,                  0.844,              0.0006239,              0.0006239,              0.0006239
                    141,                0.56108,                0.37342,                0.93039,                0.83645,                0.57143,                0.62571,                 0.4749,                 1.6101,                 1.0973,                0.82949,               0.000614,               0.000614,               0.000614
                    142,                0.55101,                0.35997,                0.92842,                0.88015,                0.57385,                0.62567,                0.47083,                 1.6949,                 1.0526,                0.84257,              0.0006041,              0.0006041,              0.0006041
                    143,                0.54385,                 0.3548,                0.92331,                0.85477,                 0.5908,                0.63986,                0.47952,                 1.6549,                 1.0323,                0.83589,              0.0005942,              0.0005942,              0.0005942
                    144,                0.52012,                0.33705,                0.91924,                0.83846,                0.56554,                0.61492,                0.47262,                  1.662,                 1.0635,                0.83894,              0.0005843,              0.0005843,              0.0005843
                    145,                0.57208,                0.36893,                  0.932,                0.86638,                0.56659,                0.62401,                0.46615,                  1.633,                 1.0972,                0.83785,              0.0005744,              0.0005744,              0.0005744
                    146,                0.54577,                 0.3519,                0.92781,                0.85862,                0.57348,                0.62624,                0.46853,                 1.6443,                 1.1161,                0.83432,              0.0005645,              0.0005645,              0.0005645
                    147,                0.54304,                0.35265,                 0.9266,                0.95111,                0.51817,                0.61163,                0.46552,                 1.6431,                 1.1865,                0.84156,              0.0005546,              0.0005546,              0.0005546
                    148,                0.55217,                0.35963,                0.93694,                0.88145,                 0.5569,                0.62222,                0.47306,                 1.6545,                 1.1582,                0.84279,              0.0005447,              0.0005447,              0.0005447
                    149,                0.53288,                0.34354,                0.92277,                 0.9032,                0.56479,                0.62037,                0.46754,                 1.6954,                 1.1039,                0.84631,              0.0005348,              0.0005348,              0.0005348
                    150,                0.53745,                0.35704,                0.92389,                0.93408,                0.52542,                0.60752,                0.46199,                  1.682,                  1.174,                0.84722,              0.0005249,              0.0005249,              0.0005249
                    151,                0.53151,                0.33793,                0.92508,                0.88684,                 0.5693,                0.62782,                0.47422,                 1.6873,                 1.0705,                0.84535,               0.000515,               0.000515,               0.000515
                    152,                0.55541,                0.36535,                0.93713,                0.91868,                0.53511,                0.62878,                0.47078,                 1.6418,                 1.0625,                0.84488,              0.0005051,              0.0005051,              0.0005051
                    153,                0.53279,                0.36039,                0.92886,                0.85458,                0.56917,                 0.6299,                0.47112,                 1.6292,                 1.1124,                0.83517,              0.0004952,              0.0004952,              0.0004952
                    154,                0.54035,                0.36291,                0.92444,                 0.8825,                0.56659,                0.61318,                 0.4641,                 1.6627,                 1.2024,                0.86944,              0.0004853,              0.0004853,              0.0004853
                    155,                0.56026,                0.36232,                0.93337,                 0.9005,                0.57143,                0.63312,                0.47194,                 1.6307,                 1.0667,                0.83998,              0.0004754,              0.0004754,              0.0004754
                    156,                0.53654,                0.35076,                0.93464,                0.88653,                 0.5675,                0.62075,                 0.4685,                  1.651,                 1.1905,                0.84027,              0.0004655,              0.0004655,              0.0004655
                    157,                 0.5305,                0.34409,                0.92167,                 0.9326,                0.53027,                0.60611,                0.46486,                 1.6719,                  1.182,                0.85101,              0.0004556,              0.0004556,              0.0004556
